image,split,ty,tx,luma_std,entropy,kept,luma_mean
163223253_K22976_F1A02-1309_1_22.jpg,train,3,1,3.5,3.387,0,81.29
163223253_K22976_F1A02-1309_1_22.jpg,train,3,2,4.9,4.215,0,74.51
163223253_K22976_F1A02-1309_1_22.jpg,train,3,3,13.23,5.103,1,66.21
163223253_K22976_F1A02-1309_1_22.jpg,train,3,4,9.44,5.009,1,50.71
163223253_K22976_F1A02-1309_1_22.jpg,train,4,0,9.96,4.672,1,77.91
163223253_K22976_F1A02-1309_1_22.jpg,train,4,1,13.67,4.591,1,76.01
163223253_K22976_F1A02-1309_1_22.jpg,train,4,2,13.14,5.039,1,67.35
163223253_K22976_F1A02-1309_1_22.jpg,train,4,3,11.98,4.623,1,53.21
163223253_K22976_F1A02-1309_1_22.jpg,train,4,4,5.2,4.023,0,42.65
163211967_K22564_F1A02-1287_1_22.jpg,train,0,0,6.51,4.681,0,64.6
163211967_K22564_F1A02-1287_1_22.jpg,train,0,1,6.14,4.587,0,71.79
163211967_K22564_F1A02-1287_1_22.jpg,train,0,2,5.55,3.916,0,74.67
163211967_K22564_F1A02-1287_1_22.jpg,train,0,3,10.24,5.085,1,65.01
163211967_K22564_F1A02-1287_1_22.jpg,train,0,4,5.44,4.412,0,53.53
163211967_K22564_F1A02-1287_1_22.jpg,train,1,0,8.36,4.767,1,73.11
163211967_K22564_F1A02-1287_1_22.jpg,train,1,1,6.51,4.465,0,79.61
163211967_K22564_F1A02-1287_1_22.jpg,train,1,2,7.31,4.714,0,78.46
163211967_K22564_F1A02-1287_1_22.jpg,train,1,3,11.86,5.051,1,67.6
163211967_K22564_F1A02-1287_1_22.jpg,train,1,4,9.6,4.577,1,51.86
163211967_K22564_F1A02-1287_1_22.jpg,train,2,0,8.15,4.233,1,80.44
163211967_K22564_F1A02-1287_1_22.jpg,train,2,1,8.6,3.809,1,83.92
163211967_K22564_F1A02-1287_1_22.jpg,train,2,2,12.31,4.49,1,83.69
163211967_K22564_F1A02-1287_1_22.jpg,train,2,3,16.32,5.408,1,71.68
163211967_K22564_F1A02-1287_1_22.jpg,train,2,4,9.47,4.871,1,48.91
163211967_K22564_F1A02-1287_1_22.jpg,train,3,0,4.67,4.058,0,81.42
163211967_K22564_F1A02-1287_1_22.jpg,train,3,1,3.14,3.519,0,83.61
163211967_K22564_F1A02-1287_1_22.jpg,train,3,2,5.74,4.242,0,77.19
163211967_K22564_F1A02-1287_1_22.jpg,train,3,3,11.23,5.24,1,67.19
163211967_K22564_F1A02-1287_1_22.jpg,train,3,4,9.16,4.858,1,51.86
163211967_K22564_F1A02-1287_1_22.jpg,train,4,0,11.55,5.293,1,75.85
163211967_K22564_F1A02-1287_1_22.jpg,train,4,1,9.16,4.562,1,79.02
163211967_K22564_F1A02-1287_1_22.jpg,train,4,2,10.13,4.866,1,73.9
163211967_K22564_F1A02-1287_1_22.jpg,train,4,3,10.29,4.995,1,59.63
163211967_K22564_F1A02-1287_1_22.jpg,train,4,4,10.65,4.587,1,50.22
163228572_K23170_F1A02-1319_1_22.jpg,train,0,0,10.91,4.748,1,46.22
163228572_K23170_F1A02-1319_1_22.jpg,train,0,1,10.43,4.513,1,51.19
163228572_K23170_F1A02-1319_1_22.jpg,train,0,2,12.43,4.476,1,45.82
163228572_K23170_F1A02-1319_1_22.jpg,train,0,3,2.84,2.842,0,29.67
163228572_K23170_F1A02-1319_1_22.jpg,train,0,4,0.99,1.929,0,27.47
163228572_K23170_F1A02-1319_1_22.jpg,train,1,0,14.91,5.107,1,52.38
163228572_K23170_F1A02-1319_1_22.jpg,train,1,1,12.09,4.656,1,55.74
163228572_K23170_F1A02-1319_1_22.jpg,train,1,2,13.75,4.994,1,45.88
163228572_K23170_F1A02-1319_1_22.jpg,train,1,3,5.86,3.925,0,33.57
163228572_K23170_F1A02-1319_1_22.jpg,train,1,4,2.59,3.09,0,30.22
163228572_K23170_F1A02-1319_1_22.jpg,train,2,0,14.71,5.176,1,52.3
163228572_K23170_F1A02-1319_1_22.jpg,train,2,1,15.18,4.843,1,53.9
163228572_K23170_F1A02-1319_1_22.jpg,train,2,2,20.52,4.8,1,44.83
163228572_K23170_F1A02-1319_1_22.jpg,train,2,3,22.74,4.722,1,43.45
163228572_K23170_F1A02-1319_1_22.jpg,train,2,4,7.27,3.786,0,34.97
163228572_K23170_F1A02-1319_1_22.jpg,train,3,0,12.76,5.087,1,51.43
163228572_K23170_F1A02-1319_1_22.jpg,train,3,1,11.3,5.051,1,51.02
163228572_K23170_F1A02-1319_1_22.jpg,train,3,2,7.32,3.864,0,37.57
163228572_K23170_F1A02-1319_1_22.jpg,train,3,3,13.53,3.788,1,39.67
163228572_K23170_F1A02-1319_1_22.jpg,train,3,4,8.1,4.016,1,37.77
163228572_K23170_F1A02-1319_1_22.jpg,train,4,0,11.3,5.145,1,70.35
163228572_K23170_F1A02-1319_1_22.jpg,train,4,1,11.06,5.187,1,70.22
163228572_K23170_F1A02-1319_1_22.jpg,train,4,2,12.77,4.525,1,44.91
163228572_K23170_F1A02-1319_1_22.jpg,train,4,3,1.46,2.593,0,36.47
163228572_K23170_F1A02-1319_1_22.jpg,train,4,4,2.21,2.939,0,36.23
163236583_K23470_F1A02-1335a_1_22.jpg,train,0,0,8.29,4.72,1,62.33
163236583_K23470_F1A02-1335a_1_22.jpg,train,0,1,8.78,4.802,1,67.3
163236583_K23470_F1A02-1335a_1_22.jpg,train,0,2,3.77,3.862,0,75.84
163236583_K23470_F1A02-1335a_1_22.jpg,train,0,3,8.32,4.855,1,67.85
163236583_K23470_F1A02-1335a_1_22.jpg,train,0,4,5.34,4.343,0,59.28
163236583_K23470_F1A02-1335a_1_22.jpg,train,1,0,6.52,4.361,0,74.05
163236583_K23470_F1A02-1335a_1_22.jpg,train,1,1,8.93,4.696,1,75.19
163236583_K23470_F1A02-1335a_1_22.jpg,train,1,2,8.07,3.799,1,79.19
163236583_K23470_F1A02-1335a_1_22.jpg,train,1,3,8.96,4.836,1,72.06
163236583_K23470_F1A02-1335a_1_22.jpg,train,1,4,11.94,5.14,1,55.8
163236583_K23470_F1A02-1335a_1_22.jpg,train,2,0,4.66,3.802,0,81.25
163236583_K23470_F1A02-1335a_1_22.jpg,train,2,1,10.22,4.363,1,80.46
163236583_K23470_F1A02-1335a_1_22.jpg,train,2,2,13.02,4.883,1,84.03
163236583_K23470_F1A02-1335a_1_22.jpg,train,2,3,15.35,5.435,1,71.58
163236583_K23470_F1A02-1335a_1_22.jpg,train,2,4,12.17,5.058,1,56.19
163236583_K23470_F1A02-1335a_1_22.jpg,train,3,0,4.71,4.023,0,80.77
163236583_K23470_F1A02-1335a_1_22.jpg,train,3,1,7.55,3.967,0,81.29
163236583_K23470_F1A02-1335a_1_22.jpg,train,3,2,10.73,4.809,1,78.59
163236583_K23470_F1A02-1335a_1_22.jpg,train,3,3,13.89,5.213,1,66.65
163236583_K23470_F1A02-1335a_1_22.jpg,train,3,4,9.53,5.037,1,56.09
163236583_K23470_F1A02-1335a_1_22.jpg,train,4,0,12.74,5.148,1,74.11
163236583_K23470_F1A02-1335a_1_22.jpg,train,4,1,8.3,4.68,1,79.29
163236583_K23470_F1A02-1335a_1_22.jpg,train,4,2,6.82,4.678,0,73.73
163236583_K23470_F1A02-1335a_1_22.jpg,train,4,3,8.16,4.7,1,60.62
163236583_K23470_F1A02-1335a_1_22.jpg,train,4,4,5.35,4.283,0,53.83
163214292_K22644_F1A02-1291_1_22.jpg,train,0,0,7.91,4.7,0,62.8
163214292_K22644_F1A02-1291_1_22.jpg,train,0,1,7.14,4.77,0,72.03
163214292_K22644_F1A02-1291_1_22.jpg,train,0,2,6.1,4.196,0,73.19
163214292_K22644_F1A02-1291_1_22.jpg,train,0,3,7.23,4.57,0,67.24
163214292_K22644_F1A02-1291_1_22.jpg,train,0,4,5.87,4.551,0,56.92
163214292_K22644_F1A02-1291_1_22.jpg,train,1,0,8.6,4.809,1,70.81
163214292_K22644_F1A02-1291_1_22.jpg,train,1,1,7.5,4.63,0,78.06
163214292_K22644_F1A02-1291_1_22.jpg,train,1,2,8.4,4.714,1,77.99
163214292_K22644_F1A02-1291_1_22.jpg,train,1,3,11.21,5.067,1,66.44
163214292_K22644_F1A02-1291_1_22.jpg,train,1,4,7.83,4.307,0,59.32
163214292_K22644_F1A02-1291_1_22.jpg,train,2,0,8.23,4.524,1,78.39
163214292_K22644_F1A02-1291_1_22.jpg,train,2,1,8.32,4.35,1,81.56
163214292_K22644_F1A02-1291_1_22.jpg,train,2,2,12.97,4.823,1,81.94
163214292_K22644_F1A02-1291_1_22.jpg,train,2,3,16.49,5.466,1,70.54
163214292_K22644_F1A02-1291_1_22.jpg,train,2,4,7.57,4.779,0,56.6
163214292_K22644_F1A02-1291_1_22.jpg,train,3,0,6.6,4.501,0,80.77
163214292_K22644_F1A02-1291_1_22.jpg,train,3,1,4.99,3.846,0,82.78
163214292_K22644_F1A02-1291_1_22.jpg,train,3,2,5.98,4.298,0,78.32
163214292_K22644_F1A02-1291_1_22.jpg,train,3,3,11.84,5.273,1,68.92
163214292_K22644_F1A02-1291_1_22.jpg,train,3,4,8.42,4.845,1,54.21
163214292_K22644_F1A02-1291_1_22.jpg,train,4,0,11.65,5.291,1,75.5
163214292_K22644_F1A02-1291_1_22.jpg,train,4,1,9.31,4.616,1,78.36
163214292_K22644_F1A02-1291_1_22.jpg,train,4,2,10.22,4.81,1,74.53
163214292_K22644_F1A02-1291_1_22.jpg,train,4,3,10.97,5.128,1,58.43
163214292_K22644_F1A02-1291_1_22.jpg,train,4,4,6.09,4.548,0,46.59
163232865_K23330_F1A02-1327_1_22.jpg,train,0,0,5.93,4.43,0,63.55
163232865_K23330_F1A02-1327_1_22.jpg,train,0,1,4.92,4.271,0,72.98
163232865_K23330_F1A02-1327_1_22.jpg,train,0,2,6.5,4.286,0,75.08
163232865_K23330_F1A02-1327_1_22.jpg,train,0,3,6.95,4.324,0,67.01
163232865_K23330_F1A02-1327_1_22.jpg,train,0,4,5.39,4.415,0,60.27
163232865_K23330_F1A02-1327_1_22.jpg,train,1,0,7.48,4.467,0,72.49
163232865_K23330_F1A02-1327_1_22.jpg,train,1,1,7.83,4.579,0,76.85
163232865_K23330_F1A02-1327_1_22.jpg,train,1,2,8.68,4.302,1,77.89
163232865_K23330_F1A02-1327_1_22.jpg,train,1,3,12.45,5.123,1,64.52
163232865_K23330_F1A02-1327_1_22.jpg,train,1,4,10.06,4.868,1,55.38
163232865_K23330_F1A02-1327_1_22.jpg,train,2,0,10.58,4.359,1,78.84
163232865_K23330_F1A02-1327_1_22.jpg,train,2,1,11.3,4.231,1,79.9
163232865_K23330_F1A02-1327_1_22.jpg,train,2,2,19.19,5.334,1,75.56
163232865_K23330_F1A02-1327_1_22.jpg,train,2,3,17.88,5.409,1,61.1
163232865_K23330_F1A02-1327_1_22.jpg,train,2,4,9.62,5.001,1,55.99
163232865_K23330_F1A02-1327_1_22.jpg,train,3,0,9.32,4.273,1,75.31
163232865_K23330_F1A02-1327_1_22.jpg,train,3,1,5.0,3.677,0,78.12
163232865_K23330_F1A02-1327_1_22.jpg,train,3,2,10.88,4.698,1,70.43
163232865_K23330_F1A02-1327_1_22.jpg,train,3,3,14.78,5.328,1,61.74
163232865_K23330_F1A02-1327_1_22.jpg,train,3,4,8.94,5.013,1,55.17
163232865_K23330_F1A02-1327_1_22.jpg,train,4,0,18.08,5.406,1,64.61
163232865_K23330_F1A02-1327_1_22.jpg,train,4,1,8.51,4.766,1,77.67
163232865_K23330_F1A02-1327_1_22.jpg,train,4,2,9.25,5.029,1,68.06
163232865_K23330_F1A02-1327_1_22.jpg,train,4,3,9.17,4.92,1,49.9
163232865_K23330_F1A02-1327_1_22.jpg,train,4,4,6.6,4.339,0,43.52
163217683_K22765_F1A02-1297_1_22.jpg,train,0,0,6.54,4.667,0,64.93
163217683_K22765_F1A02-1297_1_22.jpg,train,0,1,5.42,4.37,0,74.67
163217683_K22765_F1A02-1297_1_22.jpg,train,0,2,8.15,4.589,1,72.27
163217683_K22765_F1A02-1297_1_22.jpg,train,0,3,7.75,4.65,0,66.0
163217683_K22765_F1A02-1297_1_22.jpg,train,0,4,5.27,4.404,0,57.76
163217683_K22765_F1A02-1297_1_22.jpg,train,1,0,6.03,4.272,0,73.52
163217683_K22765_F1A02-1297_1_22.jpg,train,1,1,5.93,4.259,0,80.39
163217683_K22765_F1A02-1297_1_22.jpg,train,1,2,6.65,4.344,0,79.85
163217683_K22765_F1A02-1297_1_22.jpg,train,1,3,12.5,4.999,1,66.26
163217683_K22765_F1A02-1297_1_22.jpg,train,1,4,7.93,4.454,0,57.75
163217683_K22765_F1A02-1297_1_22.jpg,train,2,0,7.91,4.354,0,80.78
163217683_K22765_F1A02-1297_1_22.jpg,train,2,1,5.82,4.004,0,83.39
163217683_K22765_F1A02-1297_1_22.jpg,train,2,2,8.12,4.298,1,82.82
163217683_K22765_F1A02-1297_1_22.jpg,train,2,3,12.11,5.125,1,72.8
163217683_K22765_F1A02-1297_1_22.jpg,train,2,4,7.42,4.802,0,56.67
163217683_K22765_F1A02-1297_1_22.jpg,train,3,0,5.16,4.116,0,82.38
163217683_K22765_F1A02-1297_1_22.jpg,train,3,1,3.41,3.536,0,84.47
163217683_K22765_F1A02-1297_1_22.jpg,train,3,2,5.14,4.113,0,78.93
163217683_K22765_F1A02-1297_1_22.jpg,train,3,3,11.61,5.03,1,70.95
163217683_K22765_F1A02-1297_1_22.jpg,train,3,4,6.69,4.669,0,55.85
163217683_K22765_F1A02-1297_1_22.jpg,train,4,0,10.84,5.184,1,77.97
163217683_K22765_F1A02-1297_1_22.jpg,train,4,1,9.31,4.478,1,79.8
163217683_K22765_F1A02-1297_1_22.jpg,train,4,2,11.48,4.932,1,74.15
163217683_K22765_F1A02-1297_1_22.jpg,train,4,3,11.14,4.973,1,58.68
163217683_K22765_F1A02-1297_1_22.jpg,train,4,4,6.53,4.464,0,48.17
163218781_K22805_F1A02-1299_1_22.jpg,train,0,0,6.93,4.735,0,64.99
163218781_K22805_F1A02-1299_1_22.jpg,train,0,1,5.09,4.274,0,74.74
163218781_K22805_F1A02-1299_1_22.jpg,train,0,2,8.38,4.683,1,72.09
163218781_K22805_F1A02-1299_1_22.jpg,train,0,3,6.87,4.461,0,66.46
163218781_K22805_F1A02-1299_1_22.jpg,train,0,4,5.35,4.429,0,58.24
163218781_K22805_F1A02-1299_1_22.jpg,train,1,0,5.54,4.198,0,73.43
163218781_K22805_F1A02-1299_1_22.jpg,train,1,1,5.51,4.213,0,79.54
163218781_K22805_F1A02-1299_1_22.jpg,train,1,2,6.84,4.344,0,79.21
163218781_K22805_F1A02-1299_1_22.jpg,train,1,3,11.81,4.984,1,65.87
163218781_K22805_F1A02-1299_1_22.jpg,train,1,4,7.21,4.324,0,59.86
163218781_K22805_F1A02-1299_1_22.jpg,train,2,0,9.38,4.417,1,81.33
163218781_K22805_F1A02-1299_1_22.jpg,train,2,1,6.72,3.958,0,83.65
163218781_K22805_F1A02-1299_1_22.jpg,train,2,2,8.83,4.315,1,82.94
163218781_K22805_F1A02-1299_1_22.jpg,train,2,3,13.19,5.356,1,71.23
163218781_K22805_F1A02-1299_1_22.jpg,train,2,4,6.3,4.408,0,58.04
163218781_K22805_F1A02-1299_1_22.jpg,train,3,0,5.13,4.08,0,82.45
163218781_K22805_F1A02-1299_1_22.jpg,train,3,1,3.56,3.544,0,84.09
163218781_K22805_F1A02-1299_1_22.jpg,train,3,2,6.0,4.178,0,79.08
163218781_K22805_F1A02-1299_1_22.jpg,train,3,3,12.53,5.171,1,70.43
163218781_K22805_F1A02-1299_1_22.jpg,train,3,4,4.51,4.185,0,57.16
163218781_K22805_F1A02-1299_1_22.jpg,train,4,0,10.55,5.179,1,77.52
163218781_K22805_F1A02-1299_1_22.jpg,train,4,1,9.59,4.521,1,79.18
163218781_K22805_F1A02-1299_1_22.jpg,train,4,2,9.44,4.933,1,75.09
163218781_K22805_F1A02-1299_1_22.jpg,train,4,3,7.97,4.819,0,64.36
163218781_K22805_F1A02-1299_1_22.jpg,train,4,4,6.5,4.634,0,53.59
163209546_K22485_F1A02-1283_1_22.jpg,train,0,0,6.72,4.717,0,64.06
163209546_K22485_F1A02-1283_1_22.jpg,train,0,1,6.17,4.614,0,71.01
163209546_K22485_F1A02-1283_1_22.jpg,train,0,2,5.64,3.9,0,76.56
163209546_K22485_F1A02-1283_1_22.jpg,train,0,3,11.68,5.254,1,62.83
163209546_K22485_F1A02-1283_1_22.jpg,train,0,4,7.4,4.628,0,49.19
163209546_K22485_F1A02-1283_1_22.jpg,train,1,0,8.04,4.784,1,73.18
163209546_K22485_F1A02-1283_1_22.jpg,train,1,1,7.41,4.661,0,79.58
163209546_K22485_F1A02-1283_1_22.jpg,train,1,2,7.81,4.697,0,78.55
163209546_K22485_F1A02-1283_1_22.jpg,train,1,3,10.31,5.067,1,69.1
163209546_K22485_F1A02-1283_1_22.jpg,train,1,4,10.23,4.895,1,52.0
163209546_K22485_F1A02-1283_1_22.jpg,train,2,0,6.91,4.174,0,79.76
163209546_K22485_F1A02-1283_1_22.jpg,train,2,1,7.44,3.834,0,83.87
163209546_K22485_F1A02-1283_1_22.jpg,train,2,2,10.7,4.323,1,83.93
163209546_K22485_F1A02-1283_1_22.jpg,train,2,3,10.7,4.65,1,77.24
163209546_K22485_F1A02-1283_1_22.jpg,train,2,4,11.9,5.194,1,56.99
163209546_K22485_F1A02-1283_1_22.jpg,train,3,0,4.57,4.032,0,81.53
163209546_K22485_F1A02-1283_1_22.jpg,train,3,1,3.02,3.462,0,83.59
163209546_K22485_F1A02-1283_1_22.jpg,train,3,2,4.09,3.959,0,78.17
163209546_K22485_F1A02-1283_1_22.jpg,train,3,3,8.27,4.724,1,70.89
163209546_K22485_F1A02-1283_1_22.jpg,train,3,4,9.71,5.038,1,57.39
163209546_K22485_F1A02-1283_1_22.jpg,train,4,0,11.06,5.212,1,76.83
163209546_K22485_F1A02-1283_1_22.jpg,train,4,1,8.72,4.488,1,79.97
163209546_K22485_F1A02-1283_1_22.jpg,train,4,2,10.12,4.828,1,74.84
163209546_K22485_F1A02-1283_1_22.jpg,train,4,3,10.47,4.999,1,60.05
163209546_K22485_F1A02-1283_1_22.jpg,train,4,4,7.65,4.404,0,48.86
163213123_K22604_F1A02-1289_1_22.jpg,train,0,0,6.44,4.554,0,64.15
163213123_K22604_F1A02-1289_1_22.jpg,train,0,1,8.57,4.933,1,69.65
163213123_K22604_F1A02-1289_1_22.jpg,train,0,2,7.61,4.274,0,71.98
163213123_K22604_F1A02-1289_1_22.jpg,train,0,3,7.57,4.69,0,67.54
163213123_K22604_F1A02-1289_1_22.jpg,train,0,4,6.18,4.593,0,56.19
163213123_K22604_F1A02-1289_1_22.jpg,train,1,0,5.04,4.281,0,73.35
163213123_K22604_F1A02-1289_1_22.jpg,train,1,1,8.13,4.417,1,77.19
163213123_K22604_F1A02-1289_1_22.jpg,train,1,2,9.35,4.903,1,75.18
163213123_K22604_F1A02-1289_1_22.jpg,train,1,3,10.34,4.986,1,66.92
163213123_K22604_F1A02-1289_1_22.jpg,train,1,4,6.68,4.13,0,61.34
163213123_K22604_F1A02-1289_1_22.jpg,train,2,0,2.92,3.581,0,79.77
163213123_K22604_F1A02-1289_1_22.jpg,train,2,1,9.42,4.334,1,81.17
163213123_K22604_F1A02-1289_1_22.jpg,train,2,2,13.04,5.186,1,81.96
163213123_K22604_F1A02-1289_1_22.jpg,train,2,3,14.76,5.421,1,68.31
163213123_K22604_F1A02-1289_1_22.jpg,train,2,4,8.18,4.81,1,55.63
163213123_K22604_F1A02-1289_1_22.jpg,train,3,0,4.19,3.979,0,82.12
163213123_K22604_F1A02-1289_1_22.jpg,train,3,1,5.18,3.894,0,82.39
163213123_K22604_F1A02-1289_1_22.jpg,train,3,2,5.45,4.261,0,77.89
163213123_K22604_F1A02-1289_1_22.jpg,train,3,3,10.79,5.226,1,67.32
163213123_K22604_F1A02-1289_1_22.jpg,train,3,4,7.2,4.668,0,54.16
163213123_K22604_F1A02-1289_1_22.jpg,train,4,0,11.63,5.263,1,75.94
163213123_K22604_F1A02-1289_1_22.jpg,train,4,1,9.17,4.594,1,78.72
163213123_K22604_F1A02-1289_1_22.jpg,train,4,2,10.23,4.806,1,74.35
163213123_K22604_F1A02-1289_1_22.jpg,train,4,3,10.93,5.127,1,57.94
163213123_K22604_F1A02-1289_1_22.jpg,train,4,4,6.19,4.522,0,46.25
163231784_K23291_F1A02-1325_1_22.jpg,train,0,0,6.0,4.407,0,63.31
163231784_K23291_F1A02-1325_1_22.jpg,train,0,1,7.84,4.627,0,71.52
163231784_K23291_F1A02-1325_1_22.jpg,train,0,2,6.54,4.281,0,74.86
163231784_K23291_F1A02-1325_1_22.jpg,train,0,3,7.63,4.388,0,66.76
163231784_K23291_F1A02-1325_1_22.jpg,train,0,4,5.49,4.439,0,59.62
163231784_K23291_F1A02-1325_1_22.jpg,train,1,0,4.5,4.095,0,73.64
163231784_K23291_F1A02-1325_1_22.jpg,train,1,1,7.44,4.482,0,76.61
163231784_K23291_F1A02-1325_1_22.jpg,train,1,2,7.19,4.174,0,78.9
163231784_K23291_F1A02-1325_1_22.jpg,train,1,3,10.71,4.84,1,69.04
163231784_K23291_F1A02-1325_1_22.jpg,train,1,4,9.55,4.764,1,56.34
163231784_K23291_F1A02-1325_1_22.jpg,train,2,0,2.51,3.336,0,80.37
163231784_K23291_F1A02-1325_1_22.jpg,train,2,1,9.08,3.816,1,82.09
163231784_K23291_F1A02-1325_1_22.jpg,train,2,2,12.9,4.741,1,84.74
163231784_K23291_F1A02-1325_1_22.jpg,train,2,3,13.2,5.009,1,76.05
163231784_K23291_F1A02-1325_1_22.jpg,train,2,4,10.13,5.116,1,56.69
163231784_K23291_F1A02-1325_1_22.jpg,train,3,0,3.09,3.456,0,80.76
163231784_K23291_F1A02-1325_1_22.jpg,train,3,1,5.22,3.595,0,80.51
163231784_K23291_F1A02-1325_1_22.jpg,train,3,2,6.9,4.284,0,76.01
163231784_K23291_F1A02-1325_1_22.jpg,train,3,3,11.35,4.836,1,71.06
163231784_K23291_F1A02-1325_1_22.jpg,train,3,4,9.76,5.089,1,56.9
163231784_K23291_F1A02-1325_1_22.jpg,train,4,0,18.88,5.294,1,63.74
163231784_K23291_F1A02-1325_1_22.jpg,train,4,1,8.7,4.761,1,78.16
163231784_K23291_F1A02-1325_1_22.jpg,train,4,2,11.47,5.061,1,66.93
163231784_K23291_F1A02-1325_1_22.jpg,train,4,3,10.16,4.565,1,56.32
163231784_K23291_F1A02-1325_1_22.jpg,train,4,4,9.28,4.706,1,49.11
163243297_K23711_F1A03-007_1_22.jpg,train,0,0,6.97,4.694,0,66.76
163243297_K23711_F1A03-007_1_22.jpg,train,0,1,8.2,4.723,1,70.94
163243297_K23711_F1A03-007_1_22.jpg,train,0,2,4.39,4.143,0,73.57
163243297_K23711_F1A03-007_1_22.jpg,train,0,3,6.6,4.286,0,69.62
163243297_K23711_F1A03-007_1_22.jpg,train,0,4,7.89,4.857,0,59.83
163243297_K23711_F1A03-007_1_22.jpg,train,1,0,5.63,4.437,0,78.98
163243297_K23711_F1A03-007_1_22.jpg,train,1,1,7.72,4.521,0,81.99
163243297_K23711_F1A03-007_1_22.jpg,train,1,2,6.78,4.328,0,81.16
163243297_K23711_F1A03-007_1_22.jpg,train,1,3,7.13,4.275,0,74.01
163243297_K23711_F1A03-007_1_22.jpg,train,1,4,12.54,5.142,1,59.57
163243297_K23711_F1A03-007_1_22.jpg,train,2,0,4.28,4.065,0,87.08
163243297_K23711_F1A03-007_1_22.jpg,train,2,1,8.59,4.014,1,90.05
163243297_K23711_F1A03-007_1_22.jpg,train,2,2,13.46,5.0,1,90.14
163243297_K23711_F1A03-007_1_22.jpg,train,2,3,12.68,5.093,1,77.9
163243297_K23711_F1A03-007_1_22.jpg,train,2,4,11.46,4.865,1,63.08
163243297_K23711_F1A03-007_1_22.jpg,train,3,0,5.36,4.443,0,82.87
163243297_K23711_F1A03-007_1_22.jpg,train,3,1,4.61,4.012,0,86.99
163243297_K23711_F1A03-007_1_22.jpg,train,3,2,5.87,4.279,0,84.69
163243297_K23711_F1A03-007_1_22.jpg,train,3,3,9.59,4.679,1,74.88
163243297_K23711_F1A03-007_1_22.jpg,train,3,4,9.18,4.726,1,62.8
163243297_K23711_F1A03-007_1_22.jpg,train,4,0,16.23,5.202,1,73.7
163243297_K23711_F1A03-007_1_22.jpg,train,4,1,10.89,4.485,1,80.06
163243297_K23711_F1A03-007_1_22.jpg,train,4,2,7.43,4.73,0,79.86
163243297_K23711_F1A03-007_1_22.jpg,train,4,3,8.26,4.862,1,67.95
163243297_K23711_F1A03-007_1_22.jpg,train,4,4,7.6,4.651,0,55.84
163254572_K24116_F1A03-027_1_22.jpg,train,0,0,7.43,4.834,0,69.53
163254572_K24116_F1A03-027_1_22.jpg,train,0,1,5.96,4.555,0,77.21
163254572_K24116_F1A03-027_1_22.jpg,train,0,2,7.41,4.6,0,75.51
163254572_K24116_F1A03-027_1_22.jpg,train,0,3,8.02,4.734,1,65.83
163254572_K24116_F1A03-027_1_22.jpg,train,0,4,4.21,4.051,0,58.13
163254572_K24116_F1A03-027_1_22.jpg,train,1,0,7.7,4.871,0,82.41
163254572_K24116_F1A03-027_1_22.jpg,train,1,1,6.67,4.673,0,87.35
163254572_K24116_F1A03-027_1_22.jpg,train,1,2,7.89,4.776,0,84.2
163254572_K24116_F1A03-027_1_22.jpg,train,1,3,12.98,5.264,1,69.37
163254572_K24116_F1A03-027_1_22.jpg,train,1,4,8.15,4.751,1,54.94
163254572_K24116_F1A03-027_1_22.jpg,train,2,0,10.24,4.846,1,90.62
163254572_K24116_F1A03-027_1_22.jpg,train,2,1,7.0,3.968,0,95.69
163254572_K24116_F1A03-027_1_22.jpg,train,2,2,10.73,4.634,1,91.51
163254572_K24116_F1A03-027_1_22.jpg,train,2,3,13.93,5.294,1,77.05
163254572_K24116_F1A03-027_1_22.jpg,train,2,4,9.4,5.158,1,56.64
163254572_K24116_F1A03-027_1_22.jpg,train,3,0,5.45,4.445,0,83.08
163254572_K24116_F1A03-027_1_22.jpg,train,3,1,4.79,4.253,0,89.37
163254572_K24116_F1A03-027_1_22.jpg,train,3,2,6.49,3.91,0,88.67
163254572_K24116_F1A03-027_1_22.jpg,train,3,3,12.55,5.177,1,78.82
163254572_K24116_F1A03-027_1_22.jpg,train,3,4,8.87,4.99,1,57.92
163254572_K24116_F1A03-027_1_22.jpg,train,4,0,15.38,5.388,1,78.21
163254572_K24116_F1A03-027_1_22.jpg,train,4,1,12.87,4.779,1,80.09
163254572_K24116_F1A03-027_1_22.jpg,train,4,2,10.05,4.759,1,79.78
163254572_K24116_F1A03-027_1_22.jpg,train,4,3,8.27,5.02,1,72.69
163254572_K24116_F1A03-027_1_22.jpg,train,4,4,7.96,4.866,0,58.23
163253374_K24070_F1A03-025_1_22.jpg,train,0,0,7.69,4.844,0,68.83
163253374_K24070_F1A03-025_1_22.jpg,train,0,1,8.6,4.856,1,74.77
163253374_K24070_F1A03-025_1_22.jpg,train,0,2,7.34,4.627,0,75.51
163253374_K24070_F1A03-025_1_22.jpg,train,0,3,9.02,4.836,1,65.37
163253374_K24070_F1A03-025_1_22.jpg,train,0,4,4.91,4.135,0,57.51
163253374_K24070_F1A03-025_1_22.jpg,train,1,0,6.56,4.655,0,83.71
163253374_K24070_F1A03-025_1_22.jpg,train,1,1,8.03,4.77,1,86.08
163253374_K24070_F1A03-025_1_22.jpg,train,1,2,8.22,4.876,1,82.67
163253374_K24070_F1A03-025_1_22.jpg,train,1,3,10.46,5.066,1,71.11
